id,levelNumber,title,theme,category,pieces,difficulty,sourceProvider,sourceSearchUrl,localImage,licenseStatus,credit
pv-421-tyrannosaurus-rex,421,Tyrannosaurus rex,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,441,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Tyrannosaurus%20rex,assets/puzzle-library/dinosaurs_extinct_animals/pv-421-tyrannosaurus-rex/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-422-triceratops,422,Triceratops,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,442,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Triceratops,assets/puzzle-library/dinosaurs_extinct_animals/pv-422-triceratops/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-423-velociraptor,423,Velociraptor,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,443,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Velociraptor,assets/puzzle-library/dinosaurs_extinct_animals/pv-423-velociraptor/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-424-stegosaurus,424,Stegosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,444,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Stegosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-424-stegosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-425-brachiosaurus,425,Brachiosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,446,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Brachiosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-425-brachiosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-426-diplodocus,426,Diplodocus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,447,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Diplodocus,assets/puzzle-library/dinosaurs_extinct_animals/pv-426-diplodocus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-427-spinosaurus,427,Spinosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,448,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Spinosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-427-spinosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-428-ankylosaurus,428,Ankylosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,449,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Ankylosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-428-ankylosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-429-iguanodon,429,Iguanodon,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,450,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Iguanodon,assets/puzzle-library/dinosaurs_extinct_animals/pv-429-iguanodon/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-430-parasaurolophus,430,Parasaurolophus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,451,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Parasaurolophus,assets/puzzle-library/dinosaurs_extinct_animals/pv-430-parasaurolophus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-431-pachycephalosaurus,431,Pachycephalosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,452,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Pachycephalosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-431-pachycephalosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-432-allosaurus,432,Allosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,453,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Allosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-432-allosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-433-archaeopteryx,433,Archaeopteryx,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,454,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Archaeopteryx,assets/puzzle-library/dinosaurs_extinct_animals/pv-433-archaeopteryx/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-434-microraptor,434,Microraptor,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,455,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Microraptor,assets/puzzle-library/dinosaurs_extinct_animals/pv-434-microraptor/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-435-carnotaurus,435,Carnotaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,456,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Carnotaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-435-carnotaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-436-giganotosaurus,436,Giganotosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,457,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Giganotosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-436-giganotosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-437-deinonychus,437,Deinonychus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,458,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Deinonychus,assets/puzzle-library/dinosaurs_extinct_animals/pv-437-deinonychus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-438-therizinosaurus,438,Therizinosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,459,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Therizinosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-438-therizinosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-439-pteranodon,439,Pteranodon,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,460,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Pteranodon,assets/puzzle-library/dinosaurs_extinct_animals/pv-439-pteranodon/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-440-quetzalcoatlus,440,Quetzalcoatlus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,461,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Quetzalcoatlus,assets/puzzle-library/dinosaurs_extinct_animals/pv-440-quetzalcoatlus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-441-mosasaurus,441,Mosasaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,462,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Mosasaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-441-mosasaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-442-plesiosaurus,442,Plesiosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,463,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Plesiosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-442-plesiosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-443-ichthyosaurus,443,Ichthyosaurus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,464,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Ichthyosaurus,assets/puzzle-library/dinosaurs_extinct_animals/pv-443-ichthyosaurus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-444-dimetrodon,444,Dimetrodon,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,465,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Dimetrodon,assets/puzzle-library/dinosaurs_extinct_animals/pv-444-dimetrodon/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-445-mammoth,445,Mammoth,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,466,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Mammoth,assets/puzzle-library/dinosaurs_extinct_animals/pv-445-mammoth/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-446-saber-toothed-cat,446,Saber-Toothed Cat,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,467,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Saber-Toothed%20Cat,assets/puzzle-library/dinosaurs_extinct_animals/pv-446-saber-toothed-cat/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-447-dodo,447,Dodo,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,468,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Dodo,assets/puzzle-library/dinosaurs_extinct_animals/pv-447-dodo/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-448-great-auk,448,Great Auk,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,469,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Great%20Auk,assets/puzzle-library/dinosaurs_extinct_animals/pv-448-great-auk/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-449-tasmanian-tiger,449,Tasmanian Tiger,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,470,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Tasmanian%20Tiger,assets/puzzle-library/dinosaurs_extinct_animals/pv-449-tasmanian-tiger/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-450-passenger-pigeon,450,Passenger Pigeon,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,472,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Passenger%20Pigeon,assets/puzzle-library/dinosaurs_extinct_animals/pv-450-passenger-pigeon/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-451-megatherium,451,Megatherium,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,473,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Megatherium,assets/puzzle-library/dinosaurs_extinct_animals/pv-451-megatherium/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-452-glyptodon,452,Glyptodon,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,474,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Glyptodon,assets/puzzle-library/dinosaurs_extinct_animals/pv-452-glyptodon/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-453-megalodon,453,Megalodon,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,475,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Megalodon,assets/puzzle-library/dinosaurs_extinct_animals/pv-453-megalodon/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-454-dunkleosteus,454,Dunkleosteus,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,476,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Dunkleosteus,assets/puzzle-library/dinosaurs_extinct_animals/pv-454-dunkleosteus/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-455-trilobite,455,Trilobite,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,477,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Trilobite,assets/puzzle-library/dinosaurs_extinct_animals/pv-455-trilobite/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-456-ammonite,456,Ammonite,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,478,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Ammonite,assets/puzzle-library/dinosaurs_extinct_animals/pv-456-ammonite/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-457-hallucigenia,457,Hallucigenia,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,479,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Hallucigenia,assets/puzzle-library/dinosaurs_extinct_animals/pv-457-hallucigenia/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-458-anomalocaris,458,Anomalocaris,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,480,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Anomalocaris,assets/puzzle-library/dinosaurs_extinct_animals/pv-458-anomalocaris/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-459-tiktaalik,459,Tiktaalik,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,481,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Tiktaalik,assets/puzzle-library/dinosaurs_extinct_animals/pv-459-tiktaalik/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-460-haast-eagle,460,Haast Eagle,Dinosaurs & Extinct Animals,dinosaurs_extinct_animals,482,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Haast%20Eagle,assets/puzzle-library/dinosaurs_extinct_animals/pv-460-haast-eagle/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-461-indus-valley-civilization,461,Indus Valley Civilization,Ancient & Extinct Civilizations,extinct_civilizations,483,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Indus%20Valley%20Civilization,assets/puzzle-library/extinct_civilizations/pv-461-indus-valley-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-462-ancient-egypt,462,Ancient Egypt,Ancient & Extinct Civilizations,extinct_civilizations,484,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Ancient%20Egypt,assets/puzzle-library/extinct_civilizations/pv-462-ancient-egypt/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-463-mesopotamia,463,Mesopotamia,Ancient & Extinct Civilizations,extinct_civilizations,485,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Mesopotamia,assets/puzzle-library/extinct_civilizations/pv-463-mesopotamia/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-464-sumer,464,Sumer,Ancient & Extinct Civilizations,extinct_civilizations,486,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Sumer,assets/puzzle-library/extinct_civilizations/pv-464-sumer/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-465-akkadian-empire,465,Akkadian Empire,Ancient & Extinct Civilizations,extinct_civilizations,487,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Akkadian%20Empire,assets/puzzle-library/extinct_civilizations/pv-465-akkadian-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-466-babylonian-civilization,466,Babylonian Civilization,Ancient & Extinct Civilizations,extinct_civilizations,488,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Babylonian%20Civilization,assets/puzzle-library/extinct_civilizations/pv-466-babylonian-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-467-assyrian-empire,467,Assyrian Empire,Ancient & Extinct Civilizations,extinct_civilizations,489,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Assyrian%20Empire,assets/puzzle-library/extinct_civilizations/pv-467-assyrian-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-468-hittite-empire,468,Hittite Empire,Ancient & Extinct Civilizations,extinct_civilizations,490,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Hittite%20Empire,assets/puzzle-library/extinct_civilizations/pv-468-hittite-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-469-minoan-civilization,469,Minoan Civilization,Ancient & Extinct Civilizations,extinct_civilizations,491,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Minoan%20Civilization,assets/puzzle-library/extinct_civilizations/pv-469-minoan-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-470-mycenaean-greece,470,Mycenaean Greece,Ancient & Extinct Civilizations,extinct_civilizations,492,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Mycenaean%20Greece,assets/puzzle-library/extinct_civilizations/pv-470-mycenaean-greece/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-471-ancient-greece,471,Ancient Greece,Ancient & Extinct Civilizations,extinct_civilizations,493,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Ancient%20Greece,assets/puzzle-library/extinct_civilizations/pv-471-ancient-greece/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-472-roman-empire,472,Roman Empire,Ancient & Extinct Civilizations,extinct_civilizations,494,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Roman%20Empire,assets/puzzle-library/extinct_civilizations/pv-472-roman-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-473-etruscan-civilization,473,Etruscan Civilization,Ancient & Extinct Civilizations,extinct_civilizations,495,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Etruscan%20Civilization,assets/puzzle-library/extinct_civilizations/pv-473-etruscan-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-474-phoenician-civilization,474,Phoenician Civilization,Ancient & Extinct Civilizations,extinct_civilizations,496,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Phoenician%20Civilization,assets/puzzle-library/extinct_civilizations/pv-474-phoenician-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-475-carthaginian-civilization,475,Carthaginian Civilization,Ancient & Extinct Civilizations,extinct_civilizations,498,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Carthaginian%20Civilization,assets/puzzle-library/extinct_civilizations/pv-475-carthaginian-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-476-persian-achaemenid-empire,476,Persian Achaemenid Empire,Ancient & Extinct Civilizations,extinct_civilizations,499,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Persian%20Achaemenid%20Empire,assets/puzzle-library/extinct_civilizations/pv-476-persian-achaemenid-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-477-maurya-empire,477,Maurya Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Maurya%20Empire,assets/puzzle-library/extinct_civilizations/pv-477-maurya-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-478-gupta-empire,478,Gupta Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Gupta%20Empire,assets/puzzle-library/extinct_civilizations/pv-478-gupta-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-479-chola-empire,479,Chola Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Chola%20Empire,assets/puzzle-library/extinct_civilizations/pv-479-chola-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-480-vijayanagara-empire,480,Vijayanagara Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Vijayanagara%20Empire,assets/puzzle-library/extinct_civilizations/pv-480-vijayanagara-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-481-khmer-empire,481,Khmer Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Khmer%20Empire,assets/puzzle-library/extinct_civilizations/pv-481-khmer-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-482-maya-civilization,482,Maya Civilization,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Maya%20Civilization,assets/puzzle-library/extinct_civilizations/pv-482-maya-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-483-aztec-empire,483,Aztec Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Aztec%20Empire,assets/puzzle-library/extinct_civilizations/pv-483-aztec-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-484-inca-empire,484,Inca Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Inca%20Empire,assets/puzzle-library/extinct_civilizations/pv-484-inca-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-485-olmec-civilization,485,Olmec Civilization,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Olmec%20Civilization,assets/puzzle-library/extinct_civilizations/pv-485-olmec-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-486-zapotec-civilization,486,Zapotec Civilization,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Zapotec%20Civilization,assets/puzzle-library/extinct_civilizations/pv-486-zapotec-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-487-nazca-culture,487,Nazca Culture,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Nazca%20Culture,assets/puzzle-library/extinct_civilizations/pv-487-nazca-culture/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-488-moche-civilization,488,Moche Civilization,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Moche%20Civilization,assets/puzzle-library/extinct_civilizations/pv-488-moche-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-489-tiwanaku-civilization,489,Tiwanaku Civilization,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Tiwanaku%20Civilization,assets/puzzle-library/extinct_civilizations/pv-489-tiwanaku-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-490-norte-chico-civilization,490,Norte Chico Civilization,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Norte%20Chico%20Civilization,assets/puzzle-library/extinct_civilizations/pv-490-norte-chico-civilization/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-491-ancient-china-shang-dynasty,491,Ancient China Shang Dynasty,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Ancient%20China%20Shang%20Dynasty,assets/puzzle-library/extinct_civilizations/pv-491-ancient-china-shang-dynasty/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-492-zhou-dynasty,492,Zhou Dynasty,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Zhou%20Dynasty,assets/puzzle-library/extinct_civilizations/pv-492-zhou-dynasty/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-493-han-dynasty,493,Han Dynasty,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Han%20Dynasty,assets/puzzle-library/extinct_civilizations/pv-493-han-dynasty/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-494-mongol-empire,494,Mongol Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Mongol%20Empire,assets/puzzle-library/extinct_civilizations/pv-494-mongol-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-495-nubian-kingdom-of-kush,495,Nubian Kingdom of Kush,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Nubian%20Kingdom%20of%20Kush,assets/puzzle-library/extinct_civilizations/pv-495-nubian-kingdom-of-kush/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-496-aksumite-empire,496,Aksumite Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Aksumite%20Empire,assets/puzzle-library/extinct_civilizations/pv-496-aksumite-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-497-great-zimbabwe,497,Great Zimbabwe,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Great%20Zimbabwe,assets/puzzle-library/extinct_civilizations/pv-497-great-zimbabwe/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-498-benin-kingdom,498,Benin Kingdom,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Benin%20Kingdom,assets/puzzle-library/extinct_civilizations/pv-498-benin-kingdom/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-499-mali-empire,499,Mali Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Mali%20Empire,assets/puzzle-library/extinct_civilizations/pv-499-mali-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
pv-500-songhai-empire,500,Songhai Empire,Ancient & Extinct Civilizations,extinct_civilizations,500,Master,Wikimedia Commons,https://commons.wikimedia.org/w/index.php?search=Songhai%20Empire,assets/puzzle-library/extinct_civilizations/pv-500-songhai-empire/image.jpg,pending-download-check,Pending asset download and attribution verification
